이 메시지는 콘솔과 파일에 동시에 기록됩니다.
이 메시지도 로그에 기록됩니다.
torch.Size([1, 8, 256, 256])
Warning: PPO model not found at ./ppo_MlpPolicy_models/ppo_MlpPolicy_latest.zip. Starting training from scratch.
Starting training from scratch.
Using cuda device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
[40;93m[Episode Start] Currently using dataset file: ('/nfs/dataset/DIV2K/DIV2K_train_HR/DIV2K_train_HR/0373.png',), Episode count: 1[0m
[92mInitial PSNR: 23.639778[0m
Logging to ./ppo_MultiInputPolicy/PPO_10
Step: 0      | Time taken for 스텝 사이와 사이 (action choose time?) : 1736773724.457479 seconds
Step: 75     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007839 seconds
Step: 75     |Time taken for simulate : 0.001979 seconds
Step: 75     | Time taken for NumPy : 0.000273 seconds
Step: 75     | Time taken for obs : 0.000001 seconds
Step: 75     | Time taken for reward : 0.000001 seconds
Step: 76     | Time taken for rollback : 0.000013 seconds
Step: 76     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008536 seconds
Step: 76     |Time taken for simulate : 0.002004 seconds
Step: 76     | Time taken for NumPy : 0.000186 seconds
Step: 76     | Time taken for obs : 0.000000 seconds
Step: 76     | Time taken for reward : 0.000000 seconds
Step: 77     | Time taken for rollback : 0.000013 seconds
Step: 77     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008407 seconds
Step: 77     |Time taken for simulate : 0.001772 seconds
Step: 77     | Time taken for NumPy : 0.000502 seconds
Step: 77     | Time taken for obs : 0.000001 seconds
Step: 77     | Time taken for reward : 0.000001 seconds
Step: 78     | Time taken for rollback : 0.000013 seconds
Step: 78     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008445 seconds
Step: 78     |Time taken for simulate : 0.002073 seconds
Step: 78     | Time taken for NumPy : 0.000184 seconds
Step: 78     | Time taken for obs : 0.000000 seconds
Step: 78     | Time taken for reward : 0.000000 seconds
Step: 79     | Time taken for print : 0.000000 seconds
Step: 79     | Time taken for terminated : 0.000002 seconds
Step: 79     | Time taken for max_steps : 0.000001 seconds
Step: 79     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009066 seconds
Step: 79     |Time taken for simulate : 0.001889 seconds
Step: 79     | Time taken for NumPy : 0.000186 seconds
Step: 79     | Time taken for obs : 0.000001 seconds
Step: 79     | Time taken for reward : 0.000001 seconds
Step: 80     | Time taken for rollback : 0.000013 seconds
Step: 80     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009361 seconds
Step: 80     |Time taken for simulate : 0.002905 seconds
Step: 80     | Time taken for NumPy : 0.000314 seconds
Step: 80     | Time taken for obs : 0.000002 seconds
Step: 80     | Time taken for reward : 0.000001 seconds
Step: 81     | Time taken for rollback : 0.000036 seconds
Step: 81     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.011399 seconds
Step: 81     |Time taken for simulate : 0.003112 seconds
Step: 81     | Time taken for NumPy : 0.000967 seconds
Step: 81     | Time taken for obs : 0.000000 seconds
Step: 81     | Time taken for reward : 0.000001 seconds
Step: 82     | Time taken for rollback : 0.000021 seconds
Step: 82     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009001 seconds
Step: 82     |Time taken for simulate : 0.002847 seconds
Step: 82     | Time taken for NumPy : 0.000194 seconds
Step: 82     | Time taken for obs : 0.000001 seconds
Step: 82     | Time taken for reward : 0.000001 seconds
Step: 83     | Time taken for rollback : 0.000015 seconds
Step: 83     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007440 seconds
Step: 83     |Time taken for simulate : 0.002179 seconds
Step: 83     | Time taken for NumPy : 0.000185 seconds
Step: 83     | Time taken for obs : 0.000000 seconds
Step: 83     | Time taken for reward : 0.000000 seconds
Step: 84     | Time taken for print : 0.000000 seconds
Step: 84     | Time taken for terminated : 0.000001 seconds
Step: 84     | Time taken for max_steps : 0.000000 seconds
Step: 84     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006458 seconds
Step: 84     |Time taken for simulate : 0.002562 seconds
Step: 84     | Time taken for NumPy : 0.000319 seconds
Step: 84     | Time taken for obs : 0.000000 seconds
Step: 84     | Time taken for reward : 0.000001 seconds
Step: 85     | Time taken for rollback : 0.000014 seconds
Step: 85     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006730 seconds
Step: 85     |Time taken for simulate : 0.002374 seconds
Step: 85     | Time taken for NumPy : 0.000236 seconds
Step: 85     | Time taken for obs : 0.000000 seconds
Step: 85     | Time taken for reward : 0.000001 seconds
Step: 86     | Time taken for rollback : 0.000013 seconds
Step: 86     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006617 seconds
Step: 86     |Time taken for simulate : 0.002310 seconds
Step: 86     | Time taken for NumPy : 0.000289 seconds
Step: 86     | Time taken for obs : 0.000001 seconds
Step: 86     | Time taken for reward : 0.000001 seconds
Step: 87     | Time taken for rollback : 0.000013 seconds
Step: 87     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007156 seconds
Step: 87     |Time taken for simulate : 0.003676 seconds
Step: 87     | Time taken for NumPy : 0.000268 seconds
Step: 87     | Time taken for obs : 0.000001 seconds
Step: 87     | Time taken for reward : 0.000003 seconds
Step: 88     | Time taken for rollback : 0.000082 seconds
Step: 88     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.012181 seconds
Step: 88     |Time taken for simulate : 0.002702 seconds
Step: 88     | Time taken for NumPy : 0.000328 seconds
Step: 88     | Time taken for obs : 0.000000 seconds
Step: 88     | Time taken for reward : 0.000001 seconds
Step: 89     | Time taken for rollback : 0.000013 seconds
Step: 89     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007153 seconds
Step: 89     |Time taken for simulate : 0.002877 seconds
Step: 89     | Time taken for NumPy : 0.000342 seconds
Step: 89     | Time taken for obs : 0.000001 seconds
Step: 89     | Time taken for reward : 0.000001 seconds
Step: 90     | Time taken for rollback : 0.000013 seconds
Step: 90     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007255 seconds
Step: 90     |Time taken for simulate : 0.002566 seconds
Step: 90     | Time taken for NumPy : 0.000188 seconds
Step: 90     | Time taken for obs : 0.000000 seconds
Step: 90     | Time taken for reward : 0.000001 seconds
Step: 91     | Time taken for print : 0.000001 seconds
Step: 91     | Time taken for terminated : 0.000001 seconds
Step: 91     | Time taken for max_steps : 0.000000 seconds
Step: 91     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006474 seconds
Step: 91     |Time taken for simulate : 0.001824 seconds
Step: 91     | Time taken for NumPy : 0.000184 seconds
Step: 91     | Time taken for obs : 0.000001 seconds
Step: 91     | Time taken for reward : 0.000001 seconds
Step: 92     | Time taken for rollback : 0.000013 seconds
Step: 92     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007132 seconds
Step: 92     |Time taken for simulate : 0.003902 seconds
Step: 92     | Time taken for NumPy : 0.000241 seconds
Step: 92     | Time taken for obs : 0.000002 seconds
Step: 92     | Time taken for reward : 0.000003 seconds
Step: 93     | Time taken for rollback : 0.000095 seconds
Step: 93     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.010016 seconds
Step: 93     |Time taken for simulate : 0.002294 seconds
Step: 93     | Time taken for NumPy : 0.000188 seconds
Step: 93     | Time taken for obs : 0.000000 seconds
Step: 93     | Time taken for reward : 0.000001 seconds
Step: 94     | Time taken for rollback : 0.000014 seconds
Step: 94     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006804 seconds
Step: 94     |Time taken for simulate : 0.002350 seconds
Step: 94     | Time taken for NumPy : 0.000186 seconds
Step: 94     | Time taken for obs : 0.000000 seconds
Step: 94     | Time taken for reward : 0.000001 seconds
Step: 95     | Time taken for rollback : 0.000013 seconds
Step: 95     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008577 seconds
Step: 95     |Time taken for simulate : 0.002140 seconds
Step: 95     | Time taken for NumPy : 0.000186 seconds
Step: 95     | Time taken for obs : 0.000000 seconds
Step: 95     | Time taken for reward : 0.000001 seconds
Step: 96     | Time taken for rollback : 0.000013 seconds
Step: 96     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008252 seconds
Step: 96     |Time taken for simulate : 0.002002 seconds
Step: 96     | Time taken for NumPy : 0.000187 seconds
Step: 96     | Time taken for obs : 0.000001 seconds
Step: 96     | Time taken for reward : 0.000000 seconds
Step: 97     | Time taken for rollback : 0.000013 seconds
Step: 97     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008305 seconds
Step: 97     |Time taken for simulate : 0.001971 seconds
Step: 97     | Time taken for NumPy : 0.000184 seconds
Step: 97     | Time taken for obs : 0.000001 seconds
Step: 97     | Time taken for reward : 0.000001 seconds
Step: 98     | Time taken for rollback : 0.000012 seconds
Step: 98     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009322 seconds
Step: 98     |Time taken for simulate : 0.003443 seconds
Step: 98     | Time taken for NumPy : 0.000371 seconds
Step: 98     | Time taken for obs : 0.000002 seconds
Step: 98     | Time taken for reward : 0.000001 seconds
Step: 99     | Time taken for rollback : 0.000033 seconds
Step: 99     | Time taken for 스텝 사이와 사이 (action choose time?) : 0.013203 seconds
Step: 99     |Time taken for simulate : 0.002471 seconds
Step: 99     | Time taken for NumPy : 0.000183 seconds
Step: 99     | Time taken for obs : 0.000001 seconds
Step: 99     | Time taken for reward : 0.000001 seconds
Step: 100    | Time taken for rollback : 0.000013 seconds
Step: 100    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006546 seconds
Step: 100    |Time taken for simulate : 0.002332 seconds
Step: 100    | Time taken for NumPy : 0.000593 seconds
Step: 100    | Time taken for obs : 0.000001 seconds
Step: 100    | Time taken for reward : 0.000001 seconds
Step: 101    | Time taken for print : 0.000001 seconds
Step: 101    | Time taken for terminated : 0.000002 seconds
Step: 101    | Time taken for max_steps : 0.000000 seconds
Step: 101    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006368 seconds
Step: 101    |Time taken for simulate : 0.002153 seconds
Step: 101    | Time taken for NumPy : 0.000191 seconds
Step: 101    | Time taken for obs : 0.000000 seconds
Step: 101    | Time taken for reward : 0.000001 seconds
Step: 102    | Time taken for rollback : 0.000013 seconds
Step: 102    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006006 seconds
Step: 102    |Time taken for simulate : 0.002172 seconds
Step: 102    | Time taken for NumPy : 0.000689 seconds
Step: 102    | Time taken for obs : 0.000001 seconds
Step: 102    | Time taken for reward : 0.000001 seconds
Step: 103    | Time taken for rollback : 0.000060 seconds
Step: 103    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006663 seconds
Step: 103    |Time taken for simulate : 0.015440 seconds
Step: 103    | Time taken for NumPy : 0.000213 seconds
Step: 103    | Time taken for obs : 0.000001 seconds
Step: 103    | Time taken for reward : 0.000001 seconds
Step: 104    | Time taken for rollback : 0.000017 seconds
Step: 104    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007359 seconds
Step: 104    |Time taken for simulate : 0.012669 seconds
Step: 104    | Time taken for NumPy : 0.000186 seconds
Step: 104    | Time taken for obs : 0.000001 seconds
Step: 104    | Time taken for reward : 0.000001 seconds
Step: 105    | Time taken for rollback : 0.000014 seconds
Step: 105    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006649 seconds
Step: 105    |Time taken for simulate : 0.012578 seconds
Step: 105    | Time taken for NumPy : 0.000203 seconds
Step: 105    | Time taken for obs : 0.000001 seconds
Step: 105    | Time taken for reward : 0.000001 seconds
Step: 106    | Time taken for rollback : 0.000027 seconds
Step: 106    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.010325 seconds
Step: 106    |Time taken for simulate : 0.005928 seconds
Step: 106    | Time taken for NumPy : 0.000216 seconds
Step: 106    | Time taken for obs : 0.000001 seconds
Step: 106    | Time taken for reward : 0.000001 seconds
Step: 107    | Time taken for rollback : 0.000019 seconds
Step: 107    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009429 seconds
Step: 107    |Time taken for simulate : 0.003075 seconds
Step: 107    | Time taken for NumPy : 0.000188 seconds
Step: 107    | Time taken for obs : 0.000001 seconds
Step: 107    | Time taken for reward : 0.000001 seconds
Step: 108    | Time taken for print : 0.000001 seconds
Step: 108    | Time taken for terminated : 0.000001 seconds
Step: 108    | Time taken for max_steps : 0.000000 seconds
Step: 108    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009101 seconds
Step: 108    |Time taken for simulate : 0.002394 seconds
Step: 108    | Time taken for NumPy : 0.000180 seconds
Step: 108    | Time taken for obs : 0.000000 seconds
Step: 108    | Time taken for reward : 0.000001 seconds
Step: 109    | Time taken for rollback : 0.000015 seconds
Step: 109    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008272 seconds
Step: 109    |Time taken for simulate : 0.002597 seconds
Step: 109    | Time taken for NumPy : 0.000618 seconds
Step: 109    | Time taken for obs : 0.000001 seconds
Step: 109    | Time taken for reward : 0.000001 seconds
Step: 110    | Time taken for rollback : 0.000370 seconds
Step: 110    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.014087 seconds
Step: 110    |Time taken for simulate : 0.006280 seconds
Step: 110    | Time taken for NumPy : 0.000317 seconds
Step: 110    | Time taken for obs : 0.000001 seconds
Step: 110    | Time taken for reward : 0.000001 seconds
Step: 111    | Time taken for rollback : 0.000031 seconds
Step: 111    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006584 seconds
Step: 111    |Time taken for simulate : 0.002055 seconds
Step: 111    | Time taken for NumPy : 0.000197 seconds
Step: 111    | Time taken for obs : 0.000001 seconds
Step: 111    | Time taken for reward : 0.000001 seconds
Step: 112    | Time taken for rollback : 0.000014 seconds
Step: 112    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006563 seconds
Step: 112    |Time taken for simulate : 0.002019 seconds
Step: 112    | Time taken for NumPy : 0.000188 seconds
Step: 112    | Time taken for obs : 0.000001 seconds
Step: 112    | Time taken for reward : 0.000001 seconds
Step: 113    | Time taken for rollback : 0.000014 seconds
Step: 113    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006364 seconds
Step: 113    |Time taken for simulate : 0.001891 seconds
Step: 113    | Time taken for NumPy : 0.000190 seconds
Step: 113    | Time taken for obs : 0.000001 seconds
Step: 113    | Time taken for reward : 0.000000 seconds
Step: 114    | Time taken for rollback : 0.000012 seconds
Step: 114    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007283 seconds
Step: 114    |Time taken for simulate : 0.001778 seconds
Step: 114    | Time taken for NumPy : 0.000189 seconds
Step: 114    | Time taken for obs : 0.000000 seconds
Step: 114    | Time taken for reward : 0.000001 seconds
Step: 115    | Time taken for rollback : 0.000013 seconds
Step: 115    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007014 seconds
Step: 115    |Time taken for simulate : 0.003552 seconds
Step: 115    | Time taken for NumPy : 0.000496 seconds
Step: 115    | Time taken for obs : 0.000002 seconds
